accn,organism,loctag,exact,name,compl,pseudo,fail,numFailcats,fail1,fail2,fail3,fail4,fail5,institution,seqYear
AP012273,Thiolapillus_brandeum,TBH_C1471,exact,1471,0,0,1,1,0,0,0,0,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C1488,exact,1488,0,1,1,1,0,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C1562,exact,1562,0,1,1,1,0,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C1589,exact,1589,0,0,1,1,0,0,0,0,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C1801,exact,1801,1,0,1,1,0,0,0,0,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C1833,exact,1833,1,1,1,1,0,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C1980,exact,1980,1,0,1,1,0,0,0,0,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C1992,exact,1992,0,0,1,1,0,0,0,0,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C2001,exact,2001,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C2078,exact,2078,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C2144,exact,2144,1,0,1,1,0,0,0,0,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C2158,exact,2158,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C2318,exact,2318,0,1,1,3,1,0,1,0,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C2493,exact,2493,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C2708,exact,2708,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012273,Thiolapillus_brandeum,TBH_C2748,exact,2748,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2014
AP012320,Rubrivivax_gelatinosus_IL144,RGE_11420,exact,fdoG,1,0,1,1,0,0,0,1,0,_Contact:Director-General_Department_of_Biotechnology_National_Institute_of_Technology_and_Evaluation_NITE_Biological_Resource_Center;_2-49-10_Nishihara_Shibuya-ku_Tokyo_151-0066_Japan_U_:http://wwwbionitegojp/_,2012
AP012492,Helicobacter_cinaedi_CCUG_18818_=_ATCC_BAA-847,HCBAA847_1018,non-specific,995,1,0,1,3,0,0,1,1,1,_Contact:Tohru_Akiyama_National_Center_for_Global_Health_and_Medicine_Department_of_Infectious_Diseases;_1-21-1Toyama_Shinju-ku_Tokyo_162-8655_Japan_,2012
AP012551,Plautia_stali_symbiont,E05_03550,exact,355,1,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_05590,exact,559,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_05880,exact,588,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_07060,exact,706,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_07070,exact,707,1,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_07420,exact,742,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_11380,exact,1138,1,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_18380,exact,1838,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_20090,exact,2009,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_30230,exact,3023,1,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_31190,exact,3119,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_32100,exact,3210,1,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_32160,exact,3216,1,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_33300,exact,3330,1,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_37990,exact,3799,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_40270,exact,4027,1,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_40280,exact,4028,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_44600,exact,4460,1,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_44770,exact,4477,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_44870,exact,4487,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_44920,exact,4492,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_44970,exact,4497,1,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_47550,exact,4755,1,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_48010,exact,purK,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_50570,exact,5057,0,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012551,Plautia_stali_symbiont,E05_50580,exact,5058,1,0,1,1,0,1,0,0,0,_Contact:Hideaki_Kobayashi_Nihon_University_School_of_Pharmacy;_7-7-1_Narashinodai_Funabashi_Chiba_274-8555_Japan_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0080,exact,80,1,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0081,exact,81,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0091,exact,91,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0115,exact,115,0,1,1,2,0,0,1,0,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0117,exact,117,1,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0123,exact,123,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0155,exact,155,1,1,1,3,0,0,1,1,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0242,exact,242,0,1,1,1,0,0,1,0,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0248,exact,248,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0258,exact,258,1,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0277,exact,277,0,1,1,1,0,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0280,exact,280,1,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0284,exact,284,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0311,exact,311,0,1,1,1,0,0,1,0,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0323,exact,323,0,1,1,3,1,0,1,0,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0366,exact,366,1,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0388,exact,388,1,1,1,1,1,0,0,0,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0398,exact,398,1,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0406,exact,406,1,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0421,exact,420,1,1,1,1,0,0,0,0,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0447,exact,446,1,1,1,2,1,0,0,0,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0485,exact,483,1,1,1,1,0,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0487,exact,485,1,1,1,1,0,0,1,0,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0490,exact,488,0,1,1,1,0,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0508,exact,506,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0517,exact,515,0,1,1,1,0,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0610,exact,608,0,1,1,1,0,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0639,exact,637,1,1,1,1,0,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0652,exact,650,1,1,1,2,0,0,1,0,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0656,exact,654,0,1,1,1,0,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0662,exact,660,1,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0665,exact,663,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0684,exact,682,1,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0692,exact,690,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0773,exact,771,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0775,exact,773,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0777,exact,775,0,1,1,1,0,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0799,exact,797,0,0,1,1,0,0,0,0,1,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0816,exact,814,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0858,exact,856,0,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0884,exact,882,1,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
AP012978,endosymbiont_of_unidentified_scaly_snail_isolate_Monju,EBS_0890,exact,888,1,1,1,2,1,0,0,1,0,_Contact:Yoshihiro_Takaki_Japan_Agency_for_Maine-Earth_Science_and_Technology_Extremobiosphere_Research_Program;_2-15_Natsushima-cho_Yokosuka_Kanagawa_237-0026_Japan_U_:http://wwwjamstecgojp_,2013
