accn,organism,sizeNT,numGene,numFail,pcFail,fail1,fail2,fail3,fail4,fail5,fail,GCcontent,baseFreqA,baseFreqT,baseFreqC,baseFreqG,institution,seqYear,reassessed,reasYear,seqMethod,QC
CP001629,Desulfomicrobium_baculatum_DSM_4028,3942657,3436,10,0.2910360884749709,0,0,0,6,4,1,0.5864699871178243,0.2063258355976693,0.20720417728450635,0.293426742422686,0.2930432446951383,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001630,Actinosynnema_mirum_DSM_43827,8248144,6916,6,0.08675534991324466,0,0,1,0,5,1,0.7370887317195238,0.13136240104440466,0.13154886723607154,0.36867287961994843,0.3684158520995754,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001631,Acidimicrobium_ferrooxidans_DSM_10331,2158157,1964,5,0.2545824847250509,0,0,0,0,5,1,0.6828933205508219,0.1589263431715116,0.15818033627766653,0.3414913743532097,0.3414019461976121,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001632,Capnocytophaga_ochracea_DSM_7271,2612925,2171,1,0.046061722708429294,0,0,0,0,1,1,0.39587971334806776,0.3021315192743764,0.3019887673775558,0.1979444492283552,0.19793526411971257,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001634,Kosmotoga_olearia_TBF_19.5.1,2302126,2118,4,0.18885741265344666,0,0,0,0,4,1,0.41545988360324326,0.2893612252326762,0.2951788911640805,0.20657513967523933,0.20888474392800394,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2009,1,2013,seqMethod,QC
CP001643,Brachybacterium_faecium_DSM_4810,3614992,3068,5,0.16297262059973924,0,0,0,0,5,1,0.7204577492840925,0.1398849568685076,0.13965729384739994,0.35969844469918605,0.3607593045849064,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001650,Zunongwangia_profunda_SM-A87,5128187,4653,0,0.0,0,0,0,0,0,0,0.3621845303223147,0.31914027316086563,0.3186751965168197,0.1800556414966927,0.182128888825622,_State_Key_Laboratory_for_Microbial_Technology_Shandong_University_27_Shanda_Nanlu_Jinan_Shandong_250100_China_,2010,1,2014,seqMethod,QC
CP001673,Flavobacteriaceae_bacterium_3519-10,2768101,2534,0,0.0,0,0,0,0,0,0,0.4269277024212628,0.2869902507170078,0.2860820468617294,0.2133487903801198,0.21357891204114302,_School_of_Life_Sciences_University_of_Nevada_4505_Maryland_Parkway_Las_Vegas_NV_89154-4004_USA_,2009,1,2014,seqMethod,QC
CP001674,Methylovorus_glucosetrophus_SIP3-4,2995511,2818,3,0.10645848119233499,0,0,0,0,3,1,0.548604228126687,0.22457370378543093,0.22682206808788216,0.27410882483823296,0.27449540328845395,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001678,Hirschia_baltica_ATCC_49814,3455622,3119,3,0.09618467457518436,0,0,0,0,3,1,0.45230120655557815,0.27434482127964227,0.2733539721647796,0.22700168016061942,0.2252995263949587,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001681,Pedobacter_heparinus_DSM_2366,5167383,4252,2,0.047036688617121354,0,0,1,0,1,1,0.4204888625441544,0.2886913936899974,0.2908197437658482,0.21072484853551596,0.20976401400863842,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001682,Cryptobacterium_curtum_DSM_15641,1617804,1357,3,0.2210759027266028,0,0,0,2,1,1,0.5091154429090298,0.2431104138696653,0.24777414322130492,0.2543701214733058,0.254745321435724,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001683,Saccharomonospora_viridis_DSM_43017,4308349,3828,3,0.07836990595611285,0,0,1,1,1,1,0.6731513626217375,0.16381565188892544,0.1630329854893371,0.3372398568453948,0.33591150577634266,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001684,Slackia_heliotrinireducens_DSM_20476,3165038,2765,6,0.216998191681736,0,0,0,5,1,1,0.6021159935520521,0.19996315999997472,0.19792084644797314,0.3022892616139206,0.29982673193813153,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001685,Leptotrichia_buccalis_C-1013-b,2465610,2220,7,0.3153153153153153,0,0,1,0,6,1,0.29645686057405674,0.3478757792189357,0.3556673602070076,0.1507594469522755,0.14569741362178124,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2013,seqMethod,QC
CP001686,Kytococcus_sedentarius_DSM_20547,2785024,2554,0,0.0,0,0,0,0,0,0,0.7162753355087783,0.14287560897141283,0.1408490555198088,0.35830642752091185,0.3579689079878665,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001699,Chitinophaga_pinensis_DSM_2588,9127347,7192,4,0.05561735261401557,0,0,0,0,4,1,0.4522711802235633,0.27591248585158423,0.27181633392485244,0.2280441403181012,0.2242270399054621,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001700,Catenulispora_acidiphila_DSM_44928,10467782,8914,2,0.02243661655822302,0,0,0,0,2,1,0.697670815078113,0.15121770782005203,0.15111147710183495,0.3490604790967179,0.3486103359813951,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001706,Jonesia_denitrificans_DSM_20603,2749646,2511,0,0.0,0,0,0,0,0,0,0.5841668345670679,0.20813697472329165,0.20769619070964043,0.2925402033570867,0.2916266312099812,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001707,Kangiella_koreensis_DSM_16069,2852073,2632,2,0.07598784194528875,0,0,1,0,1,1,0.436871005756164,0.28291351588826796,0.28021547835556804,0.21736855964065435,0.21950244611550968,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001708,Anaerococcus_prevotii_DSM_20548,1883067,1702,6,0.35252643948296125,0,0,0,0,6,1,0.3606876441464908,0.32265394699179584,0.31665840886171337,0.17713974064650911,0.18354790349998168,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2013,seqMethod,QC
CP001712,Robiginitalea_biformata_HTCC2501,3530383,3211,1,0.03114294612270321,0,0,0,0,1,1,0.5529329254078099,0.2227174785285336,0.22434959606365654,0.27704727787325056,0.2758856475345593,_J_Craig_Venter_Institute_9704_Medical_Center_Drive_Rockville_MD_20850_USA_,2009,1,2014,seqMethod,QC
CP001713,Chlamydophila_pneumoniae_LPCoLN,1241020,1097,0,0.0,0,0,0,0,0,0,0.4054987026800535,0.29540780970492014,0.29909348761502635,0.20252292469098,0.2029757779890735,_Institute_for_Genome_Sciences_University_of_Maryland_School_of_Medicine_801_West_Baltimore_Street_Baltimore_MD_21201_USA_,2009,1,2014,seqMethod,QC
CP001721,Atopobium_parvulum_DSM_20469,1543805,1353,1,0.07390983000739099,0,0,0,1,0,1,0.45686599019953944,0.27104718536343647,0.2720868244370241,0.2276660588610608,0.22919993133847863,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2013,seqMethod,QC
CP001722,Zymomonas_mobilis_subsp._mobilis_NCIMB_11163,2124771,1800,1,0.05555555555555555,0,0,0,0,1,1,0.4682890532673874,0.2705246824246001,0.2611862643080125,0.24123540842754349,0.22705364483984392,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2009,1,2015,seqMethod,QC
CP001726,Eggerthella_lenta_DSM_2243,3632260,3070,2,0.06514657980456026,0,0,0,2,0,1,0.6420459989097698,0.1785053933363801,0.17944860775385021,0.32080577932196486,0.32124021958780485,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2013,seqMethod,QC
CP001734,Desulfohalobium_retbaense_DSM_5692,2864304,2479,9,0.3630496167809601,0,0,1,4,4,1,0.5754005161463308,0.21261884213407514,0.21198064171959402,0.2878151201827739,0.2875853959635569,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2015,seqMethod,QC
CP001736,Kribbella_flavida_DSM_17836,7579488,6943,5,0.07201497911565605,0,0,0,0,5,1,0.705679064337855,0.1476776531607412,0.1466432825014038,0.35415954217488044,0.3515195221629746,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2014,seqMethod,QC
CP001737,Nakamurella_multipartita_DSM_44233,6060298,5240,1,0.019083969465648856,0,0,0,1,0,1,0.7091646318382363,0.1451494629472016,0.14568590521456207,0.3539575116603177,0.35520712017791867,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2015,seqMethod,QC
CP001738,Thermomonospora_curvata_DSM_43183,5639016,4890,0,0.0,0,0,0,0,0,0,0.716420205227295,0.14125585031147278,0.14232394446123225,0.35887413690615527,0.3575460683211397,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2015,seqMethod,QC
CP001739,Sebaldella_termitidis_ATCC_33386,4418842,4083,7,0.17144256674014205,0,0,0,0,7,1,0.334515920686913,0.3344919325017731,0.3309921468113139,0.16581855608324533,0.16869736460366766,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001769,Spirosoma_linguale_DSM_74,8078757,6524,4,0.06131207847946045,0,0,0,0,4,1,0.5019282050444146,0.24937165457507882,0.24870014038050656,0.251054462957606,0.2508737420868086,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2014,seqMethod,QC
CP001778,Stackebrandtia_nassauensis_DSM_44728,6841557,6379,2,0.03135287662643048,0,0,0,1,1,1,0.6813393500923839,0.15988582715893473,0.15877482274868132,0.3424672190847785,0.33887213100760544,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2015,seqMethod,QC
CP001779,Streptobacillus_moniliformis_DSM_12112,1662578,1434,2,0.1394700139470014,0,0,1,0,1,1,0.26314554865997264,0.36712924145513776,0.3697252098848896,0.1325964856987161,0.13054906296125657,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2015,seqMethod,QC
CP001785,Ammonifex_degensii_KC4,2129237,2052,5,0.24366471734892786,0,0,1,2,2,1,0.5944843152734993,0.20307931902366905,0.20243636570283158,0.29605628682950746,0.2984280284439919,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001798,Nitrosococcus_halophilus_Nc_4,4079427,3749,16,0.4267804747932782,0,0,6,0,10,1,0.5158400922482496,0.23810378271262117,0.24605612503912927,0.24768944265947154,0.26815064958877805,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010,1,2014,seqMethod,QC
CP001801,Halothiobacillus_neapolitanus_c2,2582886,2357,1,0.04242681374628765,0,0,1,0,0,1,0.5471364202678709,0.2282508790554442,0.22461270067668493,0.27429511019843694,0.27284131006943396,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001804,Haliangium_ochraceum_DSM_14365,9446314,6719,8,0.11906533710373567,0,0,0,3,5,1,0.6948338791194111,0.15317286721572032,0.15199325366486865,0.347405665320886,0.347428213798525,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001807,Rhodothermus_marinus_DSM_4252,3261604,2766,1,0.036153289949385395,0,0,1,0,0,1,0.6453711118823744,0.1779891121055775,0.17663977601204806,0.3240117439149572,0.32135936796741726,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2013,seqMethod,QC
CP001810,Butyrivibrio_proteoclasticus_B316,3554795,2939,5,0.1701258931609391,0,5,0,0,0,1,0.4021264236052993,0.29920121976091446,0.2986723566337862,0.20173455853291117,0.20039186507238815,_Food_Metabolism_&_Microbiology_Section_AgResearch_Limited_Grasslands_Research_Centre_Tennent_Drive_Private_Bag_11008_Palmerston_North_4442_New_Zealand_,2010,1,2015,seqMethod,QC
CP001814,Streptosporangium_roseum_DSM_43021,10341314,8945,7,0.07825600894354388,0,0,0,1,6,1,0.7086660360569266,0.1455383716227938,0.1457955923202796,0.35469303030543314,0.3539730057514935,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2015,seqMethod,QC
CP001818,Thermanaerovibrio_acidaminovorans_DSM_6589,1848474,1738,5,0.28768699654775604,0,0,1,4,0,1,0.6379256619243765,0.18028817283878484,0.1817861652368386,0.3231649457877146,0.3147607161366619,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2014,seqMethod,QC
CP001819,Sanguibacter_keddieii_DSM_10542,4253413,3710,2,0.05390835579514825,0,0,0,0,2,1,0.7188650620102022,0.13995278615079232,0.1411821518390055,0.35852149791238236,0.3603435640978198,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2015,seqMethod,QC
CP001820,Veillonella_parvula_DSM_2008,2132142,1844,2,0.10845986984815618,0,0,0,0,2,1,0.3862927516084763,0.30727174831695075,0.3064355000745729,0.1922475144713626,0.19404523713711375,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2015,seqMethod,QC
CP001821,Xylanimonas_cellulosilytica_DSM_15894,3742776,3337,5,0.1498351813005694,0,0,0,0,5,1,0.7248758675378917,0.13722782234362943,0.13789631011847892,0.36274145179941303,0.3621344157384786,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2013,seqMethod,QC
CP001823,Sphaerobacter_thermophilus_DSM_20745,2741033,2439,7,0.2870028700287003,0,0,0,5,2,1,0.6810279190363633,0.158955765946634,0.16001631501700272,0.33926880851124375,0.34175911052511954,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2015,seqMethod,QC
CP001825,Thermobaculum_terrenum_ATCC_BAA-798,2026947,1859,4,0.21516944593867668,0,0,0,3,1,1,0.48072840582412857,0.26116913762422006,0.2581024565516513,0.24133438121470369,0.2393940246094249,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2009,1,2013,seqMethod,QC
CP001834,Lactococcus_lactis_subsp._lactis_KF147,2598144,2537,1,0.039416633819471816,0,0,0,0,1,1,0.34910266713469307,0.32597115479357575,0.3249261780717312,0.17400267267711106,0.17509999445758204,_NIZO_Food_Research_Kluyver_Centre_for_Genomics_of_Industrial_Fermentation_PO_Box_20_Ede_6710_BA_The_Netherlands_,2009,1,2014,seqMethod,QC
CP001843,Treponema_primitia_ZAS-2,4059867,3522,0,0.0,0,0,0,0,0,0,0.508375274362436,0.2468036514496657,0.24482107418789828,0.25441917185957075,0.25395610250286527,_The_J_Craig_Venter_Institute_9704_Medical_Center_Drive_Rockville_MD_20850_USA_,2011,1,2015,seqMethod,QC
CP001848,Pirellula_staleyi_DSM_6068,6196199,4717,1,0.0211999152003392,0,0,0,0,1,1,0.574646973087856,0.2129305401585714,0.21242248675357264,0.2874552608784837,0.28719171220937223,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2013,seqMethod,QC
CP001851,Brucella_melitensis_M5-90,2126451,2173,0,0.0,0,0,0,0,0,0,0.5715114056237365,0.21449165769632125,0.2139969366799423,0.286631105066611,0.2848803005571255,_National_Key_Laboratory_of_Veterinary_Biotechnology_Harbin_Veterinary_Research_Institute_Chinese_Academy_of_Agricultural_Sciences_427_Maduan_Street_Harbin_Heilongjiang_150001_People's_Republic_of_China_,2011,1,2014,seqMethod,QC
CP001854,Conexibacter_woesei_DSM_14684,6359369,5914,14,0.2367264119039567,0,0,0,0,14,1,0.7273342685414228,0.13589996114394368,0.1367657703146334,0.3629047158609604,0.36442955268046245,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2013,seqMethod,QC
CP001867,Geodermatophilus_obscurus_DSM_43160,5322497,4811,6,0.1247141966327167,0,0,1,0,5,1,0.7398410933815462,0.13001961297488754,0.13013929364356616,0.3693343556605105,0.3705067377210358,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2014,seqMethod,QC
CP001874,Thermobispora_bispora_DSM_43833,4189976,3546,2,0.05640157924421885,0,0,0,0,2,1,0.7242917381865672,0.1378279971054727,0.13788026470796014,0.36263525137136826,0.36165648681519896,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2010,seqMethod,QC
CP001875,Pantoea_ananatis_LMG_20103,4703373,4241,0,0.0,0,0,0,0,0,0,0.5369076617993087,0.23116665422878432,0.23192568397190697,0.2689444362588296,0.26796322554047913,_Microbiology_and_Plant_Pathology_Forestry_and_Agricultural_Biotechnology_Institute_74_Lunnon_Road_University_of_Pretoria_Pretoria_0002_South_Africa_,2010,1,2014,seqMethod,QC
CP001896,Allochromatium_vinosum_DSM_180,3526903,3053,4,0.13101867016049787,0,0,1,0,3,1,0.6437262380054115,0.178245333086847,0.17802842890774143,0.32148176459630445,0.32224447340910706,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010,1,2014,seqMethod,QC
CP001928,Waddlia_chondrophila_WSU_86-1044,2116312,1934,0,0.0,0,0,0,0,0,0,0.43780170409656044,0.2814920484314222,0.28070624747201733,0.21791919149917405,0.2198825125973864,_Institute_of_Microbiology_University_Hospital_Center_and_University_of_Lausanne_Bugnon_48_Lausanne_VD_1011_Switzerland_,2010,1,2014,seqMethod,QC
CP001940,Desulfurivibrio_alkaliphilus_AHT_2,3097763,2620,12,0.45801526717557256,0,0,0,9,3,1,0.6028630983067459,0.19840349310131214,0.198733408591942,0.30226263274498405,0.30060046556176184,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010,1,2014,seqMethod,QC
CP001958,Segniliparus_rotundus_DSM_44985,3157527,3006,4,0.1330671989354624,0,0,0,0,4,1,0.6679128951233038,0.16507380617806278,0.16701329869863346,0.33295107215235215,0.3349618229709516,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2014,seqMethod,QC
CP001962,Thermus_scotoductus_SA-01,2346803,2449,0,0.0,0,0,0,0,0,0,0.648850372187184,0.17642511962018115,0.17472450819263483,0.32533919549276186,0.32351117669442214,_Goettingen_Genomics_Laboratory_Georg-August_University_Goettingen_Grisebachstrasse_8_Goettingen_Lower-Saxony_D-37077_Germany_,2011,1,2014,seqMethod,QC
CP001965,Sideroxydans_lithotrophicus_ES-1,3003656,2980,3,0.10067114093959732,0,0,0,0,3,1,0.5754174246318486,0.2117229802613881,0.21285959510676322,0.28680880899810096,0.2886086156337477,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010,1,2014,seqMethod,QC
CP001966,Tsukamurella_paurometabola_DSM_20162,4379918,4157,6,0.14433485686793363,0,0,0,0,6,1,0.6841297028848485,0.15768445893279281,0.15818583818235868,0.34131597897494886,0.34281372390989967,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2014,seqMethod,QC
CP001968,Denitrovibrio_acetiphilus_DSM_12809,3222077,2964,17,0.5735492577597842,0,0,0,0,17,1,0.42536630875053577,0.28911475424082045,0.2855189370086438,0.21247102412512178,0.212895284625414,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2015,seqMethod,QC
CP001992,Mobiluncus_curtisii_ATCC_43063,2146480,1909,0,0.0,0,0,0,0,0,0,0.5541328127911744,0.2234434981923894,0.22242368901643622,0.2784591517274794,0.27567366106369495,_Human_Genome_Sequencing_Center_Baylor_College_of_Medicine_One_Baylor_Plaza_Houston_TX_77030_USA_,2010,1,2013,seqMethod,QC
CP001997,Aminobacterium_colombiense_DSM_12261,1980592,1876,9,0.4797441364605544,0,0,0,5,4,1,0.4530685774758254,0.2724180447058253,0.2745133778183493,0.2261975207412733,0.2268710567345521,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2015,seqMethod,QC
CP001998,Coraliomargarita_akajimensis_DSM_45221,3750771,3120,1,0.03205128205128205,0,0,0,0,1,1,0.5360177947414011,0.23094718392565156,0.2330350213329473,0.2658082831503176,0.27020951159108353,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2015,seqMethod,QC
CP001999,Arcobacter_nitrofigilis_DSM_7299,3192235,3126,22,0.7037747920665387,0,0,0,1,21,1,0.28360850626598605,0.35880472458951174,0.3575867691445022,0.1418191329898958,0.14178937327609026,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2014,seqMethod,QC
CP002006,Prevotella_ruminicola_23,3619559,2763,0,0.0,0,0,0,0,0,0,0.47685532961335897,0.26213718301041644,0.2610074873762246,0.2391153176395246,0.23774001197383438,_The_J_Craig_Venter_Institute_9704_Medical_Center_Dr_Rockville_MD_20850_USA_,2010,1,2014,seqMethod,QC
CP002017,Kyrpidia_tusciae_DSM_2912,3384766,3150,8,0.25396825396825395,0,0,0,0,8,1,0.5911413078481644,0.20477279670145587,0.20408589545037972,0.29329678920197144,0.297844518646193,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_Walnut_Creek_CA_94598-1698_USA_,2010,1,2015,seqMethod,QC
CP002018,Ketogulonicigenium_vulgare_WSH-001,2766399,2596,1,0.038520801232665644,0,1,0,0,0,1,0.6169034184873549,0.19218521984717316,0.19091136166547198,0.30947813384837114,0.3074252846389837,_Jiangnan_University_State_Key_Laboratory_of_Food_Science_and_Technology_1800_Lihu_Road_Wuxi_Jiangsu_214122_China_,2011,1,2014,seqMethod,QC
CP002026,Starkeya_novella_DSM_506,4765023,4431,5,0.11284134506883321,0,0,0,4,1,1,0.6788473004222645,0.16034130370409544,0.16081139587364007,0.33986488627651956,0.3389824141457449,_US_DOE_Joint_Genome_Institute_2800_Mitchell_Drive_B310_Walnut_Creek_CA_94598-1698_USA_,2010,1,2014,seqMethod,QC
CP002027,synthetic_Mycoplasma_mycoides_JCVI-syn1.0,1078809,828,653,78.8647342995169,0,0,0,653,0,1,0.2399887283105721,0.376005391130404,0.3840058805590239,0.12152568248874453,0.1184630458218276,_J_Craig_Venter_Institute_9704_Medical_Center_Drive_Rockville_MD_20850_USA_,2010,1,2010,seqMethod,QC
